# {"t_start": 1548798331.965678, "env_id": "SeaquestNoFrameskip-v4"} 
r,l,t
140.0,610,5337.182314
20.0,498,5341.752934
20.0,359,5345.040377
200.0,891,5353.358972
20.0,434,5357.323237
60.0,517,5362.021374
40.0,448,5366.137197
60.0,407,5369.871905
200.0,597,5375.374556
100.0,455,5379.541874
180.0,832,5387.187386
120.0,579,5392.553566
20.0,508,5397.250327
60.0,597,5402.671173
0.0,331,5405.721367
60.0,556,5410.798972
40.0,451,5414.960539
40.0,574,5420.25805
100.0,501,5424.801525
60.0,718,5431.523833
40.0,693,5438.002848
0.0,449,5442.111882
80.0,466,5446.375045
120.0,701,5452.930978
20.0,440,5456.946546
40.0,540,5461.950155
0.0,336,5464.974418
140.0,599,5470.499535
120.0,611,5476.114149
20.0,370,5479.486382
100.0,513,5484.188134
140.0,701,5490.720935
40.0,459,5494.893965
20.0,456,5499.099597
100.0,829,5506.79536
20.0,421,5510.730474
200.0,762,5517.767568
80.0,634,5523.538551
20.0,359,5526.912495
60.0,471,5531.327896
40.0,497,5535.99618
60.0,489,5540.531167
20.0,546,5545.564349
60.0,842,5553.4111
140.0,747,5560.242857
0.0,366,5563.563613
0.0,434,5567.45818
80.0,426,5571.370515
20.0,452,5575.491721
0.0,304,5578.312264
0.0,406,5582.016078
0.0,357,5585.261572
100.0,620,5590.945204
0.0,325,5593.910284
0.0,472,5598.23313
20.0,378,5601.681094
0.0,404,5605.394582
0.0,362,5608.705496
0.0,369,5612.121189
0.0,423,5615.93283
0.0,613,5621.689885
0.0,344,5624.82651
0.0,332,5627.835568
20.0,530,5632.736956
0.0,269,5635.136411
80.0,574,5640.481288
40.0,483,5644.884225
40.0,401,5648.623321
0.0,393,5652.256833
40.0,402,5655.87357
0.0,344,5659.04204
20.0,561,5664.148768
0.0,347,5667.317432
0.0,588,5672.747861
20.0,338,5675.806515
0.0,502,5680.419728
20.0,383,5683.891909
0.0,477,5688.36452
40.0,472,5692.681328
40.0,367,5696.023103
60.0,442,5700.058712
40.0,397,5703.659086
40.0,372,5707.044944
0.0,312,5709.926944
0.0,363,5713.298275
0.0,298,5716.005355
0.0,365,5719.282991
20.0,395,5722.940716
0.0,374,5726.332646
0.0,290,5728.952526
20.0,502,5733.58839
0.0,337,5736.621148
0.0,309,5739.472734
0.0,314,5742.339717
0.0,421,5746.125364
0.0,339,5749.287581
20.0,590,5754.68924
40.0,419,5758.512176
120.0,650,5764.498677
220.0,603,5770.060168
20.0,431,5773.92668
140.0,730,5780.611107
220.0,748,5787.564603
80.0,484,5791.963149
80.0,535,5796.767158
160.0,715,5803.364969
40.0,494,5807.872691
20.0,383,5811.386039
0.0,361,5814.674344
0.0,383,5818.215365
0.0,358,5821.446629
120.0,823,5829.003065
100.0,560,5834.25597
0.0,387,5837.770766
20.0,360,5841.033102
20.0,437,5845.103793
20.0,399,5848.748236
40.0,470,5853.06347
60.0,499,5857.660933
140.0,555,5862.733369
180.0,752,5869.655766
100.0,610,5875.248751
80.0,459,5879.444174
60.0,488,5883.98908
60.0,616,5889.729764
100.0,623,5895.497071
20.0,674,5901.646718
20.0,562,5906.884482
20.0,338,5909.887737
0.0,359,5913.134888
80.0,658,5919.161963
100.0,466,5923.45473
120.0,788,5930.775878
40.0,492,5935.28713
20.0,513,5939.981112
60.0,542,5944.95393
20.0,316,5947.820896
100.0,636,5953.625066
0.0,267,5956.05579
40.0,517,5960.79921
140.0,691,5967.121556
20.0,387,5970.554491
0.0,299,5973.31586
0.0,539,5978.20803
20.0,513,5982.923109
0.0,343,5986.085928
0.0,383,5989.523679
220.0,891,5997.726623
180.0,746,6004.595092
40.0,413,6008.378472
0.0,294,6011.013156
20.0,426,6014.926664
0.0,316,6017.774038
60.0,537,6022.736263
0.0,370,6026.149242
120.0,766,6033.193499
140.0,706,6039.634716
160.0,593,6045.147027
60.0,456,6049.302128
200.0,807,6056.930134
0.0,327,6059.939365
100.0,573,6065.152605
180.0,727,6071.880791
100.0,505,6076.480878
180.0,795,6083.795683
140.0,910,6092.057002
100.0,602,6097.5985
160.0,756,6104.604625
140.0,734,6111.378696
40.0,464,6115.550492
140.0,647,6121.628423
60.0,532,6126.436661
20.0,356,6129.691767
140.0,965,6138.573602
0.0,391,6142.169357
0.0,280,6144.668722
0.0,319,6147.542927
0.0,436,6151.584208
40.0,389,6155.164965
80.0,622,6160.867231
140.0,680,6167.146234
0.0,356,6170.384349
100.0,619,6176.087024
0.0,503,6180.684385
60.0,580,6186.053291
80.0,570,6191.226384
0.0,465,6195.484184
0.0,346,6198.640795
60.0,459,6202.789631
0.0,397,6206.50839
0.0,403,6210.277169
40.0,575,6215.528719
100.0,658,6221.610981
20.0,436,6225.611162
0.0,579,6230.950242
20.0,407,6234.716851
60.0,669,6240.915505
180.0,674,6247.177262
160.0,678,6253.513281
140.0,564,6258.648482
0.0,486,6263.2147
180.0,700,6269.707696
220.0,713,6276.493575
260.0,1313,6288.656904
340.0,1255,6300.421367
240.0,709,6306.896795
240.0,906,6315.211396
200.0,1057,6324.964461
160.0,555,6330.087235
240.0,688,6336.566064
120.0,576,6341.890258
180.0,644,6347.898348
180.0,753,6354.852783
100.0,572,6360.066878
120.0,560,6365.319337
200.0,833,6372.852713
80.0,420,6376.686832
0.0,551,6381.734558
0.0,444,6385.781238
40.0,545,6390.79892
120.0,556,6395.897801
120.0,740,6402.767099
40.0,365,6406.08
120.0,766,6413.144742
0.0,436,6417.164337
0.0,334,6420.192209
120.0,698,6426.619663
0.0,410,6430.375113
0.0,279,6432.884102
20.0,431,6436.858683
0.0,520,6441.622929
0.0,442,6445.63393
0.0,397,6449.278731
0.0,367,6452.638472
20.0,465,6456.867826
40.0,453,6461.092549
0.0,388,6464.599139
0.0,468,6468.893743
240.0,857,6476.672471
0.0,310,6479.515664
0.0,320,6482.487457
0.0,402,6486.207305
0.0,502,6490.746974
40.0,493,6495.277741
200.0,622,6501.072129
0.0,414,6504.85663
0.0,327,6507.779938
0.0,306,6510.611341
20.0,665,6516.720169
0.0,441,6520.697379
0.0,411,6524.481726
40.0,468,6528.766224
0.0,481,6533.103903
0.0,420,6536.979981
40.0,621,6542.691556
180.0,684,6548.962439
60.0,596,6554.557832
20.0,553,6559.592478
0.0,554,6564.663332
20.0,350,6567.846724
0.0,360,6571.105132
80.0,426,6575.015692
60.0,451,6579.113446
100.0,530,6583.985081
0.0,458,6588.103163
0.0,354,6591.241577
60.0,505,6595.963686
80.0,487,6600.367883
20.0,344,6603.479066
0.0,296,6606.10438
0.0,365,6609.463636
0.0,614,6615.088786
160.0,794,6622.476875
260.0,935,6631.14759
200.0,678,6637.362664
60.0,517,6642.12734
120.0,662,6648.207027
0.0,321,6651.106362
0.0,445,6655.184332
320.0,923,6663.679739
0.0,486,6668.184954
40.0,499,6672.766188
0.0,434,6676.748152
20.0,567,6681.869293
80.0,654,6687.800728
0.0,347,6690.922693
0.0,334,6693.970191
20.0,370,6697.384258
0.0,485,6701.804564
140.0,575,6707.029034
20.0,427,6711.037855
180.0,749,6717.971953
40.0,360,6721.339259
60.0,440,6725.448932
100.0,574,6730.66442
40.0,332,6733.619591
180.0,831,6741.39885
140.0,695,6747.831453
40.0,476,6752.197225
60.0,571,6757.443944
240.0,756,6764.417915
160.0,743,6771.227567
120.0,517,6775.981948
60.0,435,6779.938739
80.0,476,6784.28689
240.0,860,6792.221472
160.0,690,6798.548759
120.0,605,6803.983664
60.0,476,6808.366722
220.0,766,6815.538032
60.0,450,6819.649492
20.0,328,6822.659989
80.0,557,6827.738986
220.0,852,6835.682523
60.0,436,6839.706643
80.0,461,6843.890246
180.0,787,6851.225149
160.0,648,6857.316647
160.0,629,6863.213541
240.0,821,6870.769188
180.0,607,6876.325148
120.0,557,6881.414979
200.0,966,6890.343054
200.0,670,6896.597739
200.0,710,6903.096939
180.0,731,6909.85612
40.0,428,6913.89983
120.0,665,6919.97533
260.0,1093,6930.10968
340.0,1081,6940.166996
260.0,900,6948.448885
240.0,847,6956.259861
200.0,741,6963.112104
340.0,1109,6973.367926
320.0,1048,6982.991854
220.0,818,6990.59278
260.0,925,6999.211273
220.0,857,7007.265076
460.0,1113,7017.589493
120.0,591,7023.01459
160.0,660,7029.119163
100.0,589,7034.589277
40.0,422,7038.508343
180.0,726,7045.200121
220.0,738,7052.169673
300.0,863,7060.30559
140.0,560,7065.446542
260.0,956,7074.312975
140.0,650,7080.309587
100.0,604,7085.829149
120.0,747,7092.724715
100.0,536,7097.675017
100.0,488,7102.159034
180.0,779,7109.327561
80.0,390,7112.817181
100.0,521,7117.481602
280.0,956,7126.341845
200.0,804,7133.941207
160.0,657,7140.020304
140.0,680,7146.314797
80.0,421,7150.245823
240.0,862,7158.255107
320.0,980,7167.294239
220.0,769,7174.487176
140.0,777,7181.729923
200.0,690,7188.158087
240.0,900,7196.505321
180.0,964,7205.389745
200.0,809,7212.845053
280.0,1030,7222.57488
280.0,1150,7233.303084
200.0,927,7241.696347
20.0,366,7245.042029
240.0,851,7252.848025
120.0,519,7257.63896
140.0,654,7263.660897
180.0,752,7270.586504
200.0,611,7276.111164
140.0,551,7281.211486
140.0,559,7286.389984
280.0,1020,7295.873086
160.0,614,7301.624804
180.0,749,7308.632773
20.0,359,7311.920355
40.0,411,7315.782462
0.0,285,7318.393756
240.0,972,7327.424321
120.0,614,7333.062587
180.0,685,7339.401215
160.0,871,7347.546523
120.0,487,7351.97864
100.0,686,7358.301824
200.0,991,7367.542122
160.0,686,7373.851967
180.0,862,7381.900307
180.0,860,7389.8795
280.0,913,7398.519723
100.0,568,7403.735626
260.0,1064,7413.60567
60.0,474,7417.879959
180.0,817,7425.436134
20.0,351,7428.728773
80.0,525,7433.5587
160.0,964,7442.249363
160.0,528,7447.182446
160.0,718,7453.826802
180.0,672,7460.010532
200.0,696,7466.40491
200.0,810,7473.949193
140.0,627,7479.709576
180.0,873,7487.836113
160.0,693,7494.263197
220.0,1079,7504.365781
100.0,656,7510.441842
140.0,764,7517.567768
140.0,759,7524.600477
300.0,1209,7535.868669
260.0,1014,7545.328872
180.0,712,7552.155941
160.0,823,7559.913879
240.0,887,7568.312303
440.0,1636,7583.664926
160.0,606,7589.362731
160.0,823,7596.952082
360.0,1105,7607.219118
340.0,1342,7619.800029
360.0,1317,7632.111667
220.0,833,7639.824584
520.0,1609,7654.731184
200.0,701,7661.193762
340.0,1322,7673.535792
80.0,580,7678.820979
100.0,591,7684.283653
120.0,519,7689.087755
120.0,655,7695.032181
180.0,718,7701.622245
140.0,645,7707.643175
100.0,499,7712.271403
200.0,804,7719.72997
460.0,1090,7729.870856
240.0,827,7737.57947
140.0,678,7743.786035
180.0,802,7751.216764
300.0,1411,7764.401729
180.0,816,7772.045911
300.0,1196,7783.242345
500.0,1561,7797.765782
200.0,869,7805.943083
260.0,901,7814.308615
540.0,1617,7829.513186
220.0,755,7836.345372
240.0,866,7844.466964
100.0,498,7849.092198
420.0,1312,7861.29586
280.0,993,7870.489641
160.0,741,7877.365431
180.0,701,7883.845641
300.0,1081,7893.877535
260.0,876,7901.988328
320.0,1049,7911.721493
240.0,983,7920.740283
420.0,1481,7934.521285
300.0,1058,7944.355037
160.0,564,7949.48353
220.0,790,7956.725689
540.0,1839,7973.902421
80.0,480,7978.30868
260.0,1081,7988.422226
200.0,960,7997.459396
300.0,989,8006.75225
220.0,864,8014.711016
160.0,741,8021.521734
220.0,914,8029.953133
100.0,480,8034.240141
40.0,476,8038.60086
100.0,675,8044.837946
180.0,820,8052.470616
220.0,831,8060.123116
480.0,1574,8074.812354
140.0,706,8081.235663
120.0,566,8086.553777
220.0,718,8093.155658
220.0,888,8101.327841
160.0,777,8108.516804
60.0,642,8114.398572
120.0,703,8120.848968
380.0,1490,8134.687376
120.0,508,8139.329205
200.0,747,8146.215099
320.0,1227,8157.730721
40.0,455,8161.963069
180.0,727,8168.711769
320.0,1232,8180.219675
180.0,914,8188.720539
140.0,1174,8199.684864
260.0,1012,8209.029613
280.0,1205,8220.248133
20.0,480,8224.667929
220.0,928,8233.271683
100.0,998,8242.648278
0.0,432,8246.601422
80.0,948,8255.390565
20.0,454,8259.624502
0.0,335,8262.757815
100.0,662,8268.84927
140.0,616,8274.486745
140.0,694,8280.878764
60.0,528,8285.722124
100.0,569,8290.944029
180.0,723,8297.70136
80.0,808,8305.189269
20.0,430,8309.213396
80.0,503,8313.884796
40.0,772,8320.963297
100.0,1410,8333.99734
0.0,634,8339.803868
80.0,914,8348.283826
220.0,1001,8357.533526
180.0,681,8363.69246
120.0,769,8370.798779
220.0,1128,8381.298037
260.0,991,8390.441732
580.0,1910,8408.324851
180.0,756,8415.457712
400.0,1328,8427.798269
320.0,1101,8438.109508
400.0,1247,8449.754774
240.0,817,8457.273514
140.0,541,8462.312054
540.0,1697,8478.092013
500.0,1702,8493.941933
160.0,647,8499.966523
540.0,1756,8516.327303
360.0,1310,8528.52924
240.0,902,8536.919559
480.0,1382,8549.773339
400.0,1292,8561.685681
160.0,729,8568.369419
280.0,1144,8579.071125
220.0,1128,8589.51174
340.0,973,8598.376324
100.0,521,8603.249786
260.0,1099,8613.445392
140.0,673,8619.728518
100.0,501,8624.334038
220.0,874,8632.47828
320.0,1223,8643.735437
200.0,765,8650.961972
380.0,1243,8662.6443
60.0,376,8666.103449
320.0,1131,8676.672747
220.0,819,8684.373532
280.0,1287,8696.343831
280.0,1061,8706.122889
180.0,949,8714.881883
380.0,1644,8730.153929
240.0,830,8737.81197
520.0,1357,8750.478416
540.0,1802,8767.162862
240.0,987,8776.294888
200.0,802,8783.718233
460.0,1256,8795.357135
400.0,1007,8804.638356
220.0,835,8812.360018
280.0,994,8821.680132
460.0,1773,8838.302481
520.0,1392,8851.192996
280.0,1006,8860.569092
280.0,1043,8870.418441
480.0,1604,8885.337192
240.0,973,8894.531575
380.0,1213,8905.745745
300.0,1216,8917.140166
240.0,864,8925.207271
420.0,1326,8937.792042
460.0,1564,8952.293323
640.0,1333,8964.749217
380.0,1290,8976.849006
300.0,1012,8986.229462
460.0,1472,9000.052023
400.0,1200,9011.213622
380.0,1192,9022.505763
400.0,1365,9035.210485
400.0,1084,9045.182652
340.0,1245,9056.749277
300.0,1162,9067.672842
280.0,1069,9077.605232
360.0,1108,9087.950575
440.0,1364,9100.550623
340.0,1196,9111.726061
320.0,1119,9122.138208
440.0,1483,9136.026817
580.0,1490,9149.901238
480.0,1523,9164.047283
520.0,1561,9178.595003
460.0,1335,9191.114251
460.0,1499,9205.052313
480.0,1673,9220.71534
280.0,813,9228.315463
700.0,1905,9246.167643
520.0,1535,9260.418108
580.0,1761,9277.038711
520.0,1414,9290.25581
380.0,1376,9303.02162
600.0,1653,9318.372618
500.0,1545,9332.812086
260.0,941,9341.62948
760.0,2070,9361.004619
520.0,1583,9375.808858
820.0,2333,9397.880017
520.0,1717,9413.925727
660.0,1924,9432.02716
440.0,1466,9445.813412
460.0,1524,9460.186856
200.0,834,9467.901969
260.0,803,9475.264234
560.0,1356,9487.870771
440.0,1430,9501.28547
380.0,1139,9511.910754
600.0,1841,9529.146969
500.0,1347,9541.660846
480.0,1307,9553.852946
360.0,1067,9563.913335
140.0,569,9569.165299
340.0,946,9577.974275
240.0,924,9586.474725
180.0,648,9592.38912
360.0,1107,9602.863214
220.0,775,9610.023884
120.0,544,9615.040095
120.0,529,9619.893207
180.0,589,9625.277506
260.0,803,9632.949117
140.0,613,9638.620129
200.0,816,9646.290473
300.0,1064,9656.256565
300.0,1116,9666.51756
320.0,1215,9677.772207
680.0,1931,9696.060381
540.0,1556,9710.619337
380.0,1211,9721.956715
620.0,1744,9738.254042
540.0,1460,9751.976497
140.0,597,9757.494426
720.0,1789,9774.158724
280.0,941,9782.870431
340.0,1027,9792.318909
680.0,1478,9806.055245
340.0,1238,9817.677741
180.0,742,9824.556967
80.0,685,9831.011898
280.0,1028,9840.645645
140.0,536,9845.619734
140.0,582,9850.968564
440.0,1278,9862.911361
140.0,636,9868.79542
440.0,1311,9880.970562
580.0,1475,9894.792405
500.0,1134,9905.244133
320.0,998,9914.520919
180.0,684,9920.794862
220.0,1127,9931.185015
560.0,1631,9946.443391
460.0,1590,9961.399007
340.0,1127,9971.895234
440.0,1405,9985.090827
900.0,2339,10007.053034
680.0,1964,10025.367204
820.0,2266,10046.693476
580.0,1649,10062.155569
600.0,1753,10078.678179
600.0,1793,10095.492078
620.0,2012,10114.513799
800.0,2004,10133.268493
660.0,1911,10150.980634
800.0,2217,10171.751276
700.0,1977,10190.201006
380.0,1232,10201.728801
540.0,1567,10216.329224
580.0,1752,10232.832636
780.0,1989,10251.548422
640.0,1749,10267.866064
280.0,1115,10278.277436
400.0,1232,10289.897445
680.0,1842,10307.14103
420.0,1260,10318.812142
560.0,1550,10333.42661
700.0,1702,10349.538042
480.0,1357,10362.212309
340.0,1005,10371.62404
460.0,1271,10383.474327
640.0,1822,10400.634214
440.0,1457,10414.297067
680.0,1892,10432.13032
500.0,1497,10446.15013
360.0,1109,10456.533764
1120.0,1977,10475.077621
660.0,1611,10490.218765
460.0,1244,10501.826327
400.0,1011,10511.306867
420.0,940,10520.031232
540.0,1201,10531.309991
380.0,861,10539.366955
740.0,1559,10553.864508
380.0,1056,10563.813861
740.0,1526,10578.012931
460.0,1091,10588.151383
460.0,1031,10597.806375
380.0,1024,10607.357845
480.0,1184,10618.445311
780.0,1814,10635.385337
260.0,728,10642.149587
320.0,866,10650.236148
460.0,1321,10662.678456
420.0,1333,10675.181417
400.0,1201,10686.360281
320.0,1004,10695.736506
580.0,1695,10711.631769
520.0,1527,10725.940418
680.0,1910,10743.883165
480.0,1452,10757.394772
240.0,826,10765.272244
620.0,1682,10781.066973
340.0,1207,10792.384024
360.0,1119,10802.77517
420.0,1340,10815.31257
320.0,1034,10824.977967
480.0,1398,10838.150138
400.0,1256,10849.925269
620.0,1794,10866.586458
740.0,2158,10886.664016
880.0,2196,10907.219932
680.0,1670,10922.903407
780.0,2193,10943.65874
420.0,1275,10955.522276
580.0,1710,10971.561677
400.0,1228,10982.934696
180.0,674,10989.31447
500.0,1300,11001.424722
520.0,1328,11013.874555
720.0,1855,11031.265301
880.0,1882,11048.890445
540.0,1252,11060.518103
380.0,975,11069.57341
500.0,1179,11080.624078
480.0,1244,11092.220097
880.0,1793,11109.012683
620.0,1443,11122.605264
400.0,1086,11132.769199
500.0,1084,11142.875701
600.0,1340,11155.459645
840.0,1938,11173.741537
560.0,1487,11187.700626
540.0,1334,11200.154087
680.0,1469,11213.920691
480.0,1174,11224.90692
640.0,1586,11239.604574
600.0,1406,11252.788143
680.0,1612,11267.961258
520.0,1177,11278.995824
500.0,1135,11289.628842
400.0,942,11298.401437
300.0,804,11305.900685
460.0,1007,11315.421602
520.0,1029,11325.000092
440.0,986,11334.216452
400.0,872,11342.322526
980.0,1875,11359.828124
480.0,1092,11369.984198
520.0,1294,11382.143215
720.0,1558,11396.676077
700.0,1472,11410.405756
700.0,1489,11424.348377
920.0,1751,11440.884798
940.0,1709,11456.782172
740.0,1461,11470.417453
420.0,995,11479.764465
1120.0,2098,11499.475909
1120.0,2088,11518.981462
700.0,1495,11532.993189
680.0,1553,11547.409634
1160.0,2249,11568.602796
780.0,1480,11582.422004
860.0,1876,11599.849635
1220.0,2245,11620.78391
860.0,1692,11636.637826
880.0,1828,11653.766937
680.0,1357,11666.523803
1420.0,2542,11690.411118
1060.0,2004,11709.192023
860.0,1729,11725.43976
800.0,1476,11739.264135
700.0,1480,11752.897527
920.0,1742,11769.316565
840.0,1556,11783.842544
1200.0,2056,11803.179112
840.0,1701,11819.121852
900.0,1734,11835.547128
1140.0,2086,11855.246372
1340.0,2271,11876.56271
860.0,2024,11895.519809
500.0,1164,11906.310292
720.0,1651,11921.741155
1220.0,2254,11942.90067
1020.0,2045,11962.170068
1000.0,2026,11981.176386
980.0,1831,11998.316474
840.0,1687,12014.0964
1020.0,1999,12032.923725
680.0,1565,12047.693729
1240.0,2704,12073.014695
700.0,1332,12085.396461
480.0,1132,12095.925557
920.0,1395,12108.990448
640.0,1253,12120.701599
780.0,1554,12135.187359
680.0,1615,12150.211904
1500.0,2639,12174.696722
720.0,1487,12188.553242
660.0,1337,12201.077966
1000.0,1934,12219.208674
1020.0,1795,12236.017765
1080.0,2045,12255.204817
1120.0,1931,12273.136675
760.0,1554,12287.698117
360.0,1015,12297.210391
1260.0,1824,12314.268579
1140.0,1905,12332.088181
740.0,1453,12345.583868
900.0,1604,12360.625303
680.0,1470,12374.374748
600.0,1202,12385.820156
560.0,1152,12396.613437
640.0,1252,12408.3907
900.0,1639,12423.832402
880.0,2196,12444.317012
960.0,2058,12463.471553
720.0,1584,12478.383238
1240.0,2457,12501.399017
700.0,1383,12514.435335
1120.0,1924,12532.42958
700.0,1513,12546.578033
640.0,1494,12560.4449
1020.0,2316,12582.18291
1320.0,2354,12604.140802
460.0,1000,12613.60273
900.0,1836,12630.664058
840.0,1585,12645.381724
820.0,1707,12661.381869
1280.0,2291,12682.87984
740.0,1404,12696.026359
680.0,1347,12708.635903
720.0,1661,12724.239884
800.0,1497,12738.426725
700.0,1537,12752.7253
740.0,1433,12766.070439
260.0,753,12773.024236
1180.0,1910,12791.011976
560.0,1138,12801.759824
1360.0,2265,12822.974358
880.0,1813,12839.89238
1040.0,1934,12858.108156
1180.0,2158,12878.202392
780.0,1672,12893.857082
780.0,1430,12907.23785
1020.0,1877,12924.607753
1340.0,2389,12946.865628
640.0,1405,12960.06741
460.0,935,12968.751796
760.0,1531,12983.056618
1120.0,2065,13002.418298
1200.0,2185,13022.817958
940.0,1719,13038.904364
1000.0,1659,13054.394901
1080.0,1962,13072.82957
1580.0,2494,13096.10591
1080.0,1759,13112.49053
940.0,1806,13129.431747
880.0,1584,13144.223406
1240.0,1779,13160.792611
1160.0,1747,13177.347339
1100.0,2250,13198.486305
1360.0,1969,13216.873881
960.0,1793,13233.60061
820.0,1677,13249.302475
800.0,1431,13262.787382
1980.0,2421,13285.393703
680.0,1276,13297.31477
880.0,1770,13313.898626
1080.0,1866,13331.368486
1420.0,2193,13352.011177
1420.0,2267,13373.396755
1100.0,1888,13391.100051
1500.0,2044,13410.334627
1240.0,2344,13432.257087
840.0,1430,13445.680652
1260.0,2223,13466.553552
960.0,1906,13484.469308
1520.0,2374,13506.641128
1500.0,2513,13530.122107
1620.0,2364,13552.357841
1220.0,2074,13571.720475
620.0,1286,13583.753918
740.0,1370,13596.565922
900.0,1497,13610.543417
620.0,1185,13621.531797
900.0,1623,13636.753937
1460.0,2088,13656.382757
1580.0,2178,13677.025424
1240.0,1901,13694.926445
1040.0,1770,13711.361746
1200.0,1999,13730.018564
840.0,1628,13745.233329
880.0,1725,13761.35286
1140.0,1961,13779.784289
760.0,1518,13794.029854
1360.0,1944,13812.287244
500.0,1193,13823.382313
1040.0,1871,13840.91709
980.0,1539,13855.315054
1340.0,2239,13876.174963
940.0,1649,13891.587823
1280.0,2271,13912.979799
1360.0,1652,13928.384699
1020.0,1348,13940.96121
1300.0,2146,13961.139827
800.0,1674,13976.660821
1500.0,1937,13994.772269
1620.0,1940,14012.916823
1560.0,2476,14036.090495
1320.0,2268,14057.211368
1740.0,2607,14081.64675
1240.0,1859,14099.129338
1260.0,2106,14119.04834
1280.0,1799,14135.758745
1840.0,2663,14160.718819
1160.0,1639,14175.987564
860.0,1431,14189.299908
1220.0,2066,14208.605397
1460.0,2241,14229.731423
1800.0,2621,14254.30588
1460.0,2023,14273.174942
860.0,1569,14287.851874
1560.0,2099,14307.637479
1320.0,1916,14325.583833
1500.0,2336,14347.403112
960.0,1655,14363.007376
920.0,1484,14376.808813
1160.0,1784,14393.718167
1280.0,1855,14410.989274
1160.0,1581,14425.717512
2260.0,2430,14448.447848
1900.0,2070,14467.583079
1980.0,2202,14488.133188
1020.0,1677,14503.865396
1880.0,2300,14525.4284
1080.0,1707,14541.352836
1580.0,2163,14561.548001
1120.0,1855,14578.768316
1580.0,2498,14602.131039
1560.0,2322,14623.96681
1540.0,2046,14643.09922
1780.0,2446,14665.835158
1660.0,2256,14687.058383
1180.0,1852,14704.330537
1260.0,1651,14719.688934
2640.0,2697,14744.81927
1540.0,2248,14765.731366
1060.0,1436,14779.283772
1680.0,2178,14799.727825
1900.0,2634,14824.21648
1400.0,1942,14842.400499
1720.0,2423,14865.132243
1160.0,1734,14881.365592
900.0,1471,14895.099205
1260.0,1918,14912.953532
1480.0,2118,14932.661586
1800.0,2588,14956.851675
380.0,896,14965.30536
680.0,1304,14977.684183
1440.0,2081,14997.118464
2080.0,2662,15021.889319
1700.0,1918,15039.859423
940.0,1609,15054.942547
480.0,1093,15065.066607
1360.0,2106,15084.704323
1760.0,1981,15103.194201
1520.0,1639,15118.467936
860.0,1554,15133.079788
1720.0,1950,15151.342982
1160.0,1819,15168.230629
1640.0,2372,15190.397083
1840.0,2700,15215.595578
1320.0,1938,15233.630072
2080.0,2187,15254.148163
1560.0,2166,15274.343542
760.0,1297,15286.343482
1240.0,1820,15303.401812
1280.0,1897,15321.068581
1120.0,1690,15336.960027
960.0,1691,15352.642585
1320.0,2143,15372.51396
1680.0,2394,15394.73269
720.0,1332,15407.193406
1840.0,2313,15428.569575
1820.0,2170,15448.865497
1460.0,1969,15467.346292
1140.0,1913,15485.072572
2680.0,2800,15511.221204
1660.0,1961,15529.514869
1840.0,2256,15550.669042
1300.0,1760,15567.034316
2180.0,2412,15589.531386
1220.0,1328,15601.943777
1120.0,1806,15618.854506
2000.0,2129,15638.811955
1680.0,1903,15656.447478
1840.0,2068,15675.833248
1360.0,1863,15693.314862
1840.0,2365,15715.2332
1880.0,2154,15735.355671
2360.0,2379,15757.5113
2980.0,2901,15784.578304
2920.0,2614,15809.104476
1680.0,2282,15830.602866
2100.0,2142,15850.526532
1720.0,2621,15874.993695
3300.0,2987,15903.020353
1040.0,1589,15917.816206
3280.0,2961,15945.372004
2220.0,2125,15965.24515
1120.0,1762,15981.638922
2040.0,2095,16001.608072
1460.0,2206,16022.288321
1940.0,2575,16046.327293
1940.0,2490,16069.702288
1600.0,2113,16089.423066
3060.0,2785,16115.489826
740.0,1376,16128.282578
1260.0,1884,16145.873981
980.0,1381,16158.707688
2280.0,2275,16179.939509
1720.0,2598,16204.130523
1880.0,2236,16224.997406
1540.0,2299,16246.534828
1040.0,1576,16261.240345
980.0,1654,16276.721606
1180.0,2050,16295.914167
860.0,1437,16309.338268
2220.0,2343,16331.314913
1120.0,1710,16347.237528
920.0,1536,16361.511637
1340.0,1983,16379.922365
1500.0,1815,16396.808302
1220.0,2043,16415.896444
1460.0,2417,16438.404405
1540.0,2287,16459.607432
680.0,1270,16471.435037
1560.0,2294,16492.706975
2400.0,2536,16516.3283
1220.0,1911,16534.262094
1620.0,2317,16555.923987
1040.0,1664,16571.392363
800.0,1375,16584.13961
1160.0,1747,16600.454823
1240.0,2105,16620.019045
1260.0,1851,16637.321065
1200.0,2046,16656.371635
820.0,1380,16669.045686
1060.0,1488,16683.134751
620.0,1174,16694.021923
2260.0,2393,16716.303189
1460.0,2263,16737.358422
1840.0,2099,16756.936793
2700.0,2488,16780.177854
1180.0,1873,16797.69443
1760.0,2355,16819.664376
900.0,1483,16833.387294
2140.0,2779,16859.266783
2700.0,2582,16883.321972
1860.0,2216,16904.103009
1640.0,2300,16925.698902
2400.0,2858,16952.393422
1940.0,2802,16978.456813
2280.0,2589,17002.520362
2600.0,2804,17028.582662
1020.0,1647,17043.913467
1380.0,2162,17064.025949
1400.0,2038,17082.931348
1760.0,2249,17104.200375
1260.0,1878,17121.538805
1760.0,2606,17145.700758
2120.0,2824,17172.214702
1200.0,1572,17186.737581
1540.0,2356,17208.713368
1620.0,2378,17230.855843
1900.0,2803,17257.087162
1580.0,2308,17278.732358
