# {"t_start": 1549290854.1318896, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
337.0,2040,178523.106967
170.0,1656,178613.871959
276.0,1667,178707.360327
329.0,2331,178838.977148
209.0,1539,178924.830309
166.0,1412,179003.980268
32.0,812,179049.253619
279.0,1283,179121.17961
267.0,1591,179210.799767
342.0,2196,179334.273763
291.0,1566,179422.499401
115.0,1538,179508.678754
23.0,820,179553.531581
163.0,1642,179645.635458
57.0,724,179684.660092
299.0,1857,179788.254376
92.0,1361,179863.731772
383.0,2446,179996.217422
53.0,1224,180062.863206
117.0,1489,180144.388634
324.0,1500,180229.51134
110.0,1464,180310.901442
305.0,2141,180430.659875
109.0,1692,180524.244379
352.0,1835,180626.30841
31.0,876,180672.928571
33.0,961,180726.194534
24.0,849,180773.458895
14.0,573,180804.567035
14.0,620,180838.003893
17.0,655,180874.48166
236.0,1249,180943.439412
87.0,1104,181005.430889
97.0,1403,181083.695981
38.0,891,181132.303179
236.0,1685,181225.019955
233.0,1626,181315.943581
93.0,1730,181412.456534
304.0,2091,181529.687741
378.0,2058,181645.230881
258.0,1664,181738.102878
423.0,2271,181865.507776
376.0,1783,181964.125802
367.0,2305,182094.397391
152.0,1712,182190.111385
373.0,2198,182314.033283
301.0,1236,182382.746629
270.0,2610,182528.412015
267.0,1808,182630.001912
94.0,1191,182695.925337
117.0,1514,182781.630155
171.0,1846,182883.596057
276.0,1835,182984.957243
119.0,1546,183070.727689
21.0,790,183113.595298
327.0,1820,183214.355773
410.0,1463,183295.782527
343.0,1277,183368.123158
111.0,1415,183447.1743
65.0,1180,183512.58226
367.0,1665,183605.692494
117.0,1706,183699.358088
320.0,1307,183772.148944
64.0,1320,183844.027103
56.0,1338,183918.329093
142.0,1453,183998.748762
352.0,1966,184108.073267
336.0,1442,184187.169477
85.0,1316,184260.285644
65.0,1238,184327.497693
135.0,1714,184422.826984
307.0,2016,184533.210387
74.0,1404,184612.395792
340.0,2339,184743.628353
76.0,1291,184815.368187
31.0,1074,184874.082187
268.0,1625,184965.445754
282.0,1422,185044.598006
53.0,1169,185109.239885
140.0,1816,185208.917974
222.0,1851,185312.361184
323.0,2018,185423.712457
203.0,1161,185487.464996
41.0,691,185525.391176
14.0,572,185556.545429
202.0,1220,185625.468512
137.0,1600,185714.929397
91.0,1378,185791.618409
11.0,559,185822.094918
35.0,1124,185883.482845
111.0,1597,185974.152526
29.0,936,186025.929155
96.0,882,186074.996184
229.0,1668,186168.169335
125.0,1673,186262.413506
253.0,1673,186354.380394
341.0,1559,186440.416599
136.0,1605,186529.174813
200.0,1705,186624.707635
122.0,1536,186710.595725
49.0,1043,186769.281378
127.0,1295,186840.760422
175.0,1783,186937.543749
203.0,1554,187025.055257
48.0,1057,187083.758288
304.0,2344,187215.078968
293.0,1730,187311.552077
119.0,1450,187392.905786
337.0,1842,187498.365288
164.0,1702,187592.918191
65.0,1243,187663.156399
62.0,1340,187737.903735
94.0,1414,187816.531466
105.0,1508,187899.532233
262.0,1857,188003.392182
84.0,1199,188068.945025
46.0,985,188123.695342
100.0,1553,188209.193754
222.0,1892,188313.319919
348.0,1606,188402.402212
347.0,1716,188497.311681
134.0,1434,188576.578139
297.0,1497,188657.980385
351.0,1996,188768.389617
43.0,1030,188826.059269
99.0,1470,188908.548358
62.0,1301,188980.585067
90.0,1385,189058.120486
34.0,710,189097.175678
57.0,986,189152.189193
246.0,1420,189229.166627
117.0,1405,189306.272321
103.0,1302,189378.888991
98.0,1323,189453.94662
203.0,1689,189549.675928
11.0,529,189578.967187
260.0,1612,189667.301682
253.0,1779,189765.995002
58.0,1286,189836.824471
94.0,1192,189902.692298
85.0,1531,189988.226189
135.0,1676,190081.636509
108.0,1551,190168.875279
75.0,1158,190231.206424
69.0,1318,190302.873655
346.0,1347,190377.726177
368.0,1188,190443.223468
241.0,1480,190526.554374
243.0,1596,190615.87717
239.0,1521,190699.922614
63.0,1319,190773.653905
66.0,1200,190839.96062
76.0,1410,190917.768929
387.0,1610,191007.600015
44.0,1071,191066.445661
85.0,1195,191131.520544
83.0,1273,191202.788355
189.0,1773,191300.45512
300.0,1289,191371.004221
349.0,2081,191485.452955
354.0,1845,191587.840713
72.0,1420,191666.988218
109.0,1596,191754.358018
95.0,1370,191830.066522
237.0,1138,191891.695637
57.0,949,191942.315659
52.0,1105,192003.268887
53.0,760,192044.200394
229.0,1809,192143.427834
212.0,1677,192244.935061
100.0,1528,192338.207531
120.0,1344,192422.272481
83.0,1287,192503.033741
176.0,1538,192598.332772
93.0,1351,192674.815423
47.0,1134,192736.455698
116.0,1244,192806.309633
125.0,1292,192878.504384
276.0,1808,192978.848342
132.0,1727,193073.764785
178.0,1435,193148.148191
43.0,973,193201.935564
246.0,1773,193299.710525
90.0,1494,193382.255078
107.0,1293,193454.82977
214.0,1808,193555.60328
241.0,912,193606.117743
179.0,1619,193694.372926
152.0,1747,193790.894325
109.0,1566,193877.669096
385.0,1432,193956.537253
341.0,1730,194052.660765
166.0,1547,194138.395923
141.0,1568,194224.946265
98.0,1610,194315.05336
371.0,1781,194412.736867
372.0,1710,194507.247897
95.0,1151,194572.291968
239.0,1641,194663.18303
252.0,1933,194772.155495
308.0,1837,194875.352252
76.0,1337,194949.26452
179.0,1947,195056.076494
112.0,1692,195150.467054
350.0,1967,195259.756284
115.0,1363,195335.501296
222.0,1915,195442.554406
421.0,2311,195573.001368
55.0,1251,195643.265348
206.0,1874,195745.459253
376.0,1949,195854.711306
285.0,1520,195938.140096
34.0,1038,195995.589545
50.0,947,196049.341925
86.0,1366,196123.947458
41.0,1056,196181.807786
190.0,1530,196267.355515
20.0,728,196307.376879
62.0,1322,196381.963
167.0,1676,196475.355791
349.0,1963,196586.136921
314.0,2044,196700.024301
100.0,1206,196766.199037
106.0,1489,196849.151565
306.0,1974,196957.5126
116.0,1749,197056.277132
338.0,2239,197180.392409
35.0,924,197232.736614
92.0,1314,197305.156802
327.0,2160,197425.980876
307.0,1900,197531.875899
303.0,1904,197638.74579
333.0,1417,197717.52357
349.0,1606,197806.979505
386.0,1590,197896.086503
115.0,1442,197977.114006
218.0,1697,198072.062765
18.0,600,198105.283524
197.0,1485,198188.381277
250.0,1667,198282.222063
308.0,1870,198385.509673
385.0,1905,198490.344506
324.0,1930,198597.463742
175.0,1714,198693.598559
163.0,1684,198787.649582
229.0,1334,198861.704251
87.0,1399,198940.128925
88.0,1384,199017.948197
112.0,1389,199094.679646
85.0,939,199147.359439
229.0,1249,199217.038574
80.0,1159,199281.303276
201.0,2069,199396.100343
130.0,1546,199481.247725
220.0,1708,199576.243657
332.0,1474,199659.230628
146.0,1797,199760.363065
45.0,1009,199817.609268
223.0,1976,199926.770395
190.0,1764,200025.194366
114.0,1655,200117.231342
145.0,1734,200213.825519
233.0,1345,200289.016011
110.0,1574,200376.380901
67.0,1163,200441.969656
152.0,1542,200526.52169
322.0,1915,200630.245075
201.0,1439,200710.025433
176.0,1484,200792.019554
127.0,1684,200885.813913
69.0,1372,200960.290624
403.0,2533,201101.931224
383.0,1958,201210.223939
362.0,2151,201329.641655
312.0,1624,201420.735042
306.0,1860,201524.158724
365.0,1969,201633.559577
107.0,1493,201717.143982
98.0,1148,201780.835065
64.0,965,201834.568523
285.0,1832,201937.128099
378.0,2277,202066.624315
392.0,2149,202186.899207
424.0,2297,202315.355881
337.0,1681,202408.018557
211.0,1810,202507.706329
255.0,1417,202586.654431
98.0,1343,202659.62041
149.0,1371,202736.467822
149.0,1529,202821.988936
351.0,1814,202923.225427
189.0,1728,203019.587923
209.0,1686,203113.473347
114.0,1477,203194.209335
150.0,1621,203285.454744
333.0,1980,203395.412798
119.0,1403,203472.374375
270.0,1584,203560.995521
398.0,2326,203691.294527
307.0,1462,203773.009369
82.0,1359,203849.346904
110.0,1551,203933.897881
181.0,1561,204022.110196
348.0,2365,204155.349023
256.0,1948,204263.52221
268.0,1875,204367.683551
179.0,1670,204459.072407
118.0,1597,204548.849766
123.0,1549,204635.752369
237.0,1865,204738.803237
303.0,1808,204838.178194
347.0,1612,204927.831918
340.0,1880,205033.285196
385.0,2217,205156.931759
189.0,1774,205257.880305
306.0,1794,205356.954472
350.0,1573,205444.815218
57.0,1289,205516.051753
119.0,1681,205609.735697
101.0,1456,205692.238603
74.0,1236,205760.530054
153.0,1583,205848.439499
133.0,1735,205946.029287
80.0,1208,206013.364079
187.0,1258,206083.278366
52.0,1233,206151.336306
203.0,1734,206249.447342
338.0,1794,206352.412126
400.0,1830,206461.744646
301.0,1724,206564.63315
365.0,1857,206673.014479
122.0,1321,206747.72661
386.0,1743,206843.990516
65.0,1357,206919.404732
137.0,1688,207012.757873
180.0,1819,207114.175786
70.0,1235,207181.830861
159.0,1754,207276.502478
325.0,1535,207361.534323
250.0,2000,207476.146847
304.0,1725,207573.251019
153.0,1621,207662.60696
42.0,985,207717.06053
82.0,1211,207783.41981
304.0,1728,207883.720809
401.0,1986,207999.229332
159.0,1967,208114.699579
72.0,975,208171.022974
18.0,774,208216.926105
321.0,1801,208324.273935
344.0,1386,208407.331741
198.0,1895,208524.531159
326.0,1273,208604.018954
31.0,964,208661.063654
18.0,729,208706.625644
124.0,1588,208804.536605
36.0,1028,208866.744086
381.0,2259,209005.405684
276.0,1989,209127.496046
118.0,1431,209214.684183
154.0,1602,209312.854732
140.0,1674,209417.345587
311.0,1901,209536.85161
402.0,2495,209692.009682
55.0,1200,209766.000046
217.0,1330,209847.94693
370.0,1884,209966.526442
36.0,1183,210039.256305
154.0,1792,210150.626137
91.0,1327,210232.737775
33.0,1087,210299.023369
31.0,926,210356.897857
6.0,359,210379.273401
16.0,560,210413.018464
49.0,1091,210481.472553
35.0,693,210525.926498
27.0,739,210572.233833
82.0,1489,210665.775638
317.0,2028,210794.289155
230.0,1459,210884.944842
386.0,1739,210992.807136
107.0,1481,211084.519265
36.0,1050,211149.91533
22.0,848,211201.438817
95.0,1565,211296.184742
68.0,1418,211385.35374
221.0,1819,211499.097944
396.0,6114,211883.308959
70.0,1079,211950.097171
206.0,1349,212035.529661
377.0,2131,212169.802909
333.0,1961,212292.274445
88.0,1189,212365.361239
120.0,1368,212452.467959
261.0,2010,212577.59041
82.0,1163,212649.964522
303.0,1529,212743.856422
412.0,2219,212883.465634
109.0,1600,212982.969624
161.0,1631,213084.397724
341.0,1708,213189.783816
119.0,1442,213279.650534
241.0,2055,213409.133255
225.0,1484,213499.553946
212.0,1320,213580.760634
158.0,1527,213676.927539
355.0,1924,213797.207892
176.0,1664,213902.841566
211.0,1655,214006.59748
290.0,1729,214112.731065
297.0,1878,214228.288828
95.0,1285,214314.458396
55.0,1321,214401.704772
356.0,1967,214533.603428
77.0,1352,214623.528886
199.0,1793,214743.92986
361.0,1624,214851.75941
242.0,1805,214973.633803
174.0,1361,215064.183805
109.0,1726,215178.543113
395.0,1893,215305.13149
285.0,1745,215422.160708
224.0,1660,215535.567459
72.0,1224,215617.198473
61.0,1219,215699.070765
209.0,1995,215821.060392
284.0,2084,215943.880536
68.0,1398,216027.830475
266.0,1336,216103.088097
255.0,1588,216185.295612
401.0,2312,216330.270999
352.0,1893,216452.800404
296.0,1662,216556.411425
175.0,1691,216664.869981
176.0,1549,216764.040095
337.0,2175,216902.710065
373.0,2226,217044.481547
335.0,1885,217163.283912
45.0,1244,217243.307077
172.0,1508,217341.539489
330.0,1674,217446.958447
343.0,1885,217568.898362
135.0,1139,217641.262384
351.0,1904,217762.734073
243.0,1528,217860.809414
111.0,1278,217942.688393
84.0,948,218003.162019
297.0,1570,218102.029789
78.0,1379,218190.52511
229.0,1656,218297.123191
347.0,1750,218408.151676
204.0,1858,218528.402759
321.0,1807,218645.156272
310.0,1694,218752.89503
344.0,2166,218894.447244
408.0,2267,219039.323419
144.0,1517,219135.363701
349.0,1988,219263.431252
173.0,1885,219382.764988
295.0,1288,219465.359175
237.0,1662,219572.892466
325.0,2174,219713.108658
377.0,1832,219830.178212
204.0,1676,219936.91067
414.0,2397,220089.043875
336.0,1528,220188.574299
290.0,2076,220320.807154
378.0,1976,220446.929969
359.0,2062,220579.479645
398.0,1662,220684.797556
62.0,1239,220763.24467
358.0,1418,220853.656332
125.0,1587,220953.745953
159.0,1656,221058.818627
33.0,1093,221128.712413
419.0,1718,221237.736332
317.0,2166,221369.548364
234.0,1754,221474.27146
122.0,1414,221557.917821
92.0,1503,221647.240978
302.0,1857,221757.235553
365.0,2356,221898.025119
362.0,2698,222060.222561
79.0,1232,222131.668031
85.0,1098,222194.224388
265.0,1733,222296.305259
212.0,1753,222397.247292
264.0,1916,222509.294446
313.0,951,222564.792312
230.0,1344,222643.475639
277.0,1920,222757.36083
29.0,935,222811.832474
126.0,1476,222899.07345
306.0,1414,222983.80011
358.0,1906,223097.764038
302.0,1987,223215.091102
53.0,1393,223298.35234
253.0,1760,223401.810763
310.0,1430,223487.07333
428.0,2180,223618.125172
342.0,1532,223709.58992
117.0,1579,223802.109484
176.0,1691,223903.557026
392.0,2101,224028.194008
101.0,1209,224100.395456
351.0,1240,224174.866018
394.0,1331,224254.217545
17.0,601,224288.655217
153.0,1502,224379.788457
353.0,1912,224493.923879
69.0,1308,224572.00071
193.0,1741,224673.758541
43.0,1034,224734.638909
292.0,1417,224818.765582
201.0,1539,224911.484319
319.0,1822,225019.374395
77.0,1151,225087.877009
245.0,1498,225175.583103
34.0,925,225230.925793
41.0,1067,225293.703819
173.0,1649,225391.743
353.0,2213,225525.94411
250.0,1471,225614.254418
10.0,333,225633.113662
53.0,1127,225699.374058
351.0,2183,225829.852817
190.0,1853,225941.202726
377.0,1348,226021.665728
86.0,1175,226089.891467
108.0,1644,226186.880782
331.0,1867,226298.411789
108.0,1358,226378.588329
339.0,2577,226533.215531
351.0,1764,226637.663692
39.0,1232,226711.035518
309.0,1884,226824.772576
112.0,1678,226926.474125
211.0,1733,227030.402733
160.0,1815,227139.296903
81.0,1132,227207.104544
153.0,1488,227296.427075
243.0,1222,227368.537982
386.0,1750,227472.407663
373.0,1614,227567.506916
257.0,1826,227676.314238
349.0,1877,227789.012246
386.0,1912,227903.410169
303.0,1954,228020.986441
91.0,1479,228108.479373
84.0,1221,228180.392499
117.0,1483,228268.11487
398.0,2504,228418.765291
40.0,946,228474.106252
117.0,922,228528.804385
100.0,1424,228614.074961
41.0,1290,228690.464411
268.0,1927,228806.547684
153.0,1607,228903.144624
61.0,1633,229000.896145
19.0,570,229034.053524
275.0,1631,229130.896738
170.0,1774,229235.376498
285.0,1573,229330.98136
28.0,943,229386.69739
21.0,904,229440.04298
11.0,475,229467.856037
27.0,862,229519.189739
58.0,925,229575.519715
84.0,1433,229660.520867
322.0,1475,229748.111615
59.0,1146,229817.174611
86.0,1505,229906.09019
225.0,1546,229998.084637
373.0,1649,230095.754888
299.0,1571,230190.787704
89.0,1140,230259.573828
210.0,1667,230358.345776
133.0,1683,230459.259077
144.0,1561,230552.541087
52.0,1194,230624.207516
408.0,3313,230821.01841
126.0,1343,230902.012072
257.0,1635,231000.435622
361.0,2673,231159.751926
36.0,998,231218.95362
21.0,760,231263.67802
349.0,2013,231385.397244
43.0,1133,231452.201324
387.0,2238,231585.656991
137.0,1639,231680.569543
57.0,1079,231745.813225
34.0,892,231797.630686
334.0,1268,231873.342679
58.0,710,231915.39456
351.0,1832,232025.028567
82.0,1213,232097.819986
263.0,1406,232180.823488
250.0,1772,232287.259856
374.0,1558,232381.627596
111.0,1484,232469.346179
132.0,1679,232570.508115
348.0,1435,232656.336291
214.0,1851,232767.248631
164.0,1697,232868.943979
370.0,2141,232997.389101
201.0,1960,233115.068292
362.0,1819,233225.300101
111.0,1638,233322.77338
286.0,1559,233414.553142
291.0,2099,233539.526795
68.0,1599,233634.665027
79.0,1446,233721.872881
386.0,2379,233864.979833
337.0,1862,233976.091993
116.0,1626,234073.810629
284.0,1264,234150.521939
338.0,2231,234283.531503
96.0,1632,234380.964537
360.0,1435,234466.084156
260.0,2068,234588.638937
369.0,1860,234699.10682
104.0,1620,234795.293982
341.0,1697,234897.700655
366.0,1836,235004.243714
243.0,1555,235097.959137
98.0,1589,235191.853338
271.0,1614,235287.816017
393.0,1889,235400.527335
108.0,1504,235491.595652
48.0,1058,235554.021755
349.0,1978,235671.692094
281.0,1203,235750.304723
368.0,1875,235876.646847
152.0,1823,235993.263257
279.0,1855,236112.77423
135.0,1612,236216.075963
112.0,1368,236303.809875
120.0,1712,236414.55028
387.0,1267,236494.841341
50.0,1354,236579.951521
370.0,1950,236706.196182
16.0,561,236742.462889
87.0,1433,236835.270244
85.0,1366,236922.939054
84.0,1342,237009.024829
60.0,1339,237096.117949
61.0,1186,237173.258552
181.0,2292,237319.58023
89.0,1369,237374.078761
306.0,1344,237390.884836
105.0,1465,237408.935825
150.0,1408,237426.961902
15.0,623,237434.728974
19.0,759,237444.260507
26.0,743,237453.408248
50.0,1241,237468.413418
147.0,1739,237490.239877
397.0,1960,237510.265958
374.0,2273,237533.719365
322.0,1704,237550.150932
204.0,1406,237564.470248
324.0,1477,237578.976673
313.0,1808,237596.319407
287.0,1475,237611.420822
335.0,1633,237627.195463
108.0,1257,237640.008441
52.0,830,237648.275703
166.0,1627,237665.326075
351.0,1857,237685.909512
246.0,1583,237703.031535
187.0,1833,237721.043018
402.0,2196,237746.633637
222.0,1747,237767.672148
426.0,2282,237796.286596
285.0,2255,237823.563282
257.0,1631,237841.777788
346.0,1716,237863.009454
341.0,1807,237885.27642
150.0,1669,237905.764598
149.0,1643,237925.891135
62.0,1479,237943.283317
69.0,934,237954.830915
95.0,1192,237968.985085
265.0,1456,237986.637218
87.0,1594,238004.451074
45.0,1200,238018.911132
332.0,1735,238039.409294
91.0,1576,238058.274604
293.0,1997,238082.748383
146.0,1520,238102.032813
169.0,1536,238120.710201
128.0,1455,238138.355029
89.0,1624,238155.200017
73.0,1247,238168.628173
123.0,1698,238185.423178
421.0,2024,238205.881969
188.0,1491,238220.78882
151.0,1445,238241.982397
405.0,1467,238264.858127
177.0,1921,238291.333816
19.0,553,238299.524762
351.0,2050,238331.09665
351.0,1396,238352.820943
53.0,1144,238369.368602
185.0,1702,238396.357774
110.0,1460,238418.442314
358.0,2079,238449.570943
66.0,1090,238467.406822
303.0,2168,238500.961289
239.0,1984,238530.950123
225.0,1683,238558.021716
362.0,1898,238590.40552
340.0,1391,238616.28613
223.0,1755,238648.43855
53.0,1415,238674.267761
395.0,2256,238714.413802
39.0,937,238731.844111
255.0,1392,238758.051975
62.0,1350,238783.579698
308.0,1048,238804.062618
275.0,1874,238839.451501
386.0,2579,238889.354668
46.0,1144,238910.226427
109.0,1284,238933.911417
89.0,1501,238960.729798
286.0,1610,238991.565395
239.0,1779,239025.043758
220.0,1759,239056.316939
325.0,1582,239083.423889
301.0,1995,239117.674289
382.0,1676,239147.873433
43.0,636,239159.242675
278.0,1712,239190.015442
68.0,1506,239218.877419
193.0,1515,239247.425288
113.0,1419,239274.461964
21.0,648,239288.059664
13.0,535,239298.689976
7.0,425,239307.035952
24.0,749,239320.76596
33.0,792,239337.960722
22.0,684,239352.190629
33.0,811,239368.118316
31.0,1022,239385.934566
96.0,1144,239406.421038
203.0,1958,239443.866549
328.0,1785,239477.196247
170.0,1683,239507.607898
48.0,754,239522.070763
220.0,1612,239552.19763
286.0,1989,239586.31759
197.0,1956,239624.349779
264.0,1887,239660.09644
279.0,1838,239693.181136
421.0,1887,239727.435895
44.0,1273,239750.561366
59.0,1114,239771.926613
72.0,1299,239794.961686
168.0,1630,239825.999206
303.0,1996,239855.537338
254.0,1406,239876.66007
332.0,1848,239901.495123
305.0,1884,239922.275494
54.0,1465,239936.605057
348.0,1979,239956.508048
149.0,1721,239973.592861
210.0,1611,239989.435018
59.0,1288,240001.903147
165.0,1859,240019.686393
178.0,1616,240036.097083
291.0,1786,240054.043894
113.0,1573,240068.865197
135.0,1581,240084.362028
59.0,969,240094.548229
99.0,1410,240108.86077
46.0,925,240118.284845
232.0,1506,240133.70981
96.0,1598,240150.150533
320.0,1648,240166.802407
95.0,1362,240180.40955
110.0,1450,240194.622046
67.0,857,240202.908042
14.0,599,240209.141064
51.0,1072,240221.331037
71.0,1304,240236.153741
188.0,1233,240248.163028
310.0,1560,240263.884036
344.0,1937,240283.376579
157.0,1688,240299.879259
130.0,1505,240315.056262
98.0,1459,240329.834361
148.0,1254,240342.281041
362.0,2164,240363.720269
236.0,1645,240379.860094
183.0,1918,240399.294867
148.0,1580,240414.899748
87.0,1500,240429.687663
100.0,1563,240445.509696
122.0,1406,240459.614406
44.0,1319,240473.201254
296.0,1673,240489.228896
364.0,1346,240502.577243
232.0,1691,240519.415154
78.0,1446,240533.341832
343.0,1938,240553.22467
151.0,1738,240570.620884
86.0,1532,240585.484922
323.0,1794,240602.195919
297.0,2030,240622.9261
153.0,1062,240632.868933
13.0,528,240637.876991
18.0,778,240645.500038
164.0,1997,240668.132568
75.0,1418,240682.510444
380.0,1366,240699.056288
51.0,1170,240713.61203
239.0,2078,240737.731686
225.0,1918,240761.810042
154.0,1578,240780.510005
385.0,1788,240801.895619
132.0,1804,240823.637424
112.0,1397,240841.026995
337.0,1486,240858.535319
100.0,1740,240879.500468
274.0,1428,240896.869312
93.0,1659,240916.418612
89.0,1569,240936.261303
77.0,1202,240950.68392
133.0,1731,240971.599336
379.0,1665,240992.632502
46.0,1113,241006.183239
99.0,1160,241020.820964
251.0,1317,241036.383693
225.0,1121,241050.163654
25.0,940,241061.96953
65.0,1280,241077.978652
45.0,1150,241092.147223
54.0,1268,241108.031361
344.0,1738,241129.971818
246.0,1503,241148.450466
160.0,1525,241167.307376
82.0,1422,241185.220001
248.0,2100,241210.997037
195.0,1792,241234.137931
224.0,1703,241255.273913
87.0,1214,241270.420705
354.0,1628,241290.384377
102.0,1443,241308.66988
402.0,2011,241333.081877
26.0,597,241340.421027
50.0,1124,241353.675674
254.0,1672,241373.506054
333.0,2158,241400.186468
129.0,1322,241415.813345
188.0,1575,241435.448746
132.0,1621,241455.033765
126.0,1510,241473.640271
163.0,1473,241491.664228
350.0,2042,241517.045687
135.0,1646,241537.670908
298.0,1481,241554.904015
49.0,1180,241569.257543
120.0,1511,241587.116323
8.0,401,241591.606198
47.0,1164,241605.599024
50.0,1275,241621.478246
123.0,1790,241643.026446
341.0,1532,241661.499798
251.0,1848,241683.45467
113.0,1417,241699.983453
48.0,1287,241715.403018
82.0,1697,241736.707756
3.0,256,241740.055867
46.0,1075,241753.542181
122.0,1573,241772.672825
227.0,1854,241794.922252
367.0,1767,241816.016703
395.0,2316,241844.227504
351.0,1567,241862.551533
7.0,413,241867.34574
100.0,1396,241884.403858
134.0,1447,241901.208654
32.0,925,241912.643404
351.0,1676,241932.539309
71.0,1376,241949.18423
222.0,1262,241963.945817
96.0,1438,241981.16713
315.0,2005,242005.577367
82.0,1675,242026.655025
30.0,919,242037.624621
360.0,1764,242055.322013
110.0,1176,242066.69241
42.0,1090,242077.624443
78.0,1400,242091.179521
59.0,1282,242104.209517
77.0,1313,242117.684425
210.0,1875,242136.928525
38.0,912,242146.033264
256.0,1922,242165.019829
227.0,2103,242186.066487
88.0,1307,242198.586009
358.0,2093,242219.768605
50.0,1183,242231.491693
248.0,1883,242250.379163
398.0,1477,242265.039294
48.0,1094,242275.60681
249.0,1169,242287.219368
166.0,1213,242298.969081
35.0,751,242306.400332
68.0,1237,242319.064401
28.0,952,242328.720318
209.0,1883,242348.240444
3.0,276,242350.828416
292.0,1904,242370.057508
335.0,1870,242388.628814
263.0,1827,242406.707737
270.0,1550,242422.406886
283.0,1971,242441.825929
312.0,1755,242459.517195
354.0,1673,242475.64275
365.0,2256,242497.670291
85.0,1585,242513.387834
290.0,2030,242534.667343
169.0,1783,242553.224404
87.0,1713,242569.952268
216.0,1755,242586.973901
229.0,1582,242602.628549
177.0,1189,242614.219728
205.0,1599,242629.884367
319.0,1719,242647.252557
284.0,1943,242665.325614
363.0,1558,242680.753523
101.0,1547,242696.385239
285.0,2109,242717.630342
290.0,1479,242732.195716
67.0,1196,242744.179303
76.0,1530,242758.939931
312.0,1913,242777.199533
391.0,2217,242798.068603
362.0,1752,242815.316333
116.0,1415,242828.794686
250.0,1527,242843.486648
137.0,1683,242860.777384
144.0,1612,242877.03026
314.0,1875,242895.688977
280.0,1619,242911.493249
116.0,1655,242928.374337
234.0,1338,242941.641101
148.0,1560,242957.850099
185.0,1566,242973.548177
362.0,1616,242990.452693
346.0,1924,243009.544073
235.0,1628,243025.663526
95.0,1678,243042.648938
147.0,1852,243061.103382
331.0,2025,243081.417432
58.0,1024,243091.854075
110.0,1483,243106.858991
116.0,1341,243120.128352
34.0,1154,243131.610532
312.0,1698,243148.206089
78.0,1167,243159.457661
372.0,1761,243177.456223
35.0,1000,243187.692213
66.0,1135,243199.306917
354.0,1053,243210.207973
36.0,1084,243220.934925
13.0,526,243226.000322
40.0,838,243233.923063
357.0,1582,243248.739737
372.0,1752,243267.015305
395.0,2017,243287.254028
139.0,1580,243303.044518
116.0,1669,243319.521133
107.0,1396,243333.838974
51.0,1187,243345.680171
404.0,2091,243366.661583
334.0,1748,243384.33312
291.0,1628,243400.837754
54.0,1311,243413.959101
367.0,1667,243429.849749
194.0,1764,243447.814736
325.0,2388,243471.340771
122.0,1552,243486.682282
69.0,1291,243499.543196
12.0,565,243505.430478
60.0,1364,243518.691865
324.0,1645,243535.188256
39.0,1106,243547.063779
112.0,1641,243563.376986
23.0,866,243572.021289
111.0,1719,243589.250197
65.0,1470,243603.971262
43.0,799,243612.045051
57.0,1366,243626.28567
357.0,1756,243644.007775
323.0,2042,243664.838136
318.0,2549,243690.113374
122.0,1626,243706.627573
311.0,1822,243724.400268
88.0,1325,243737.850529
56.0,1240,243750.208401
85.0,1487,243765.12598
87.0,1461,243779.956809
41.0,1116,243790.575294
169.0,1049,243801.28774
234.0,1485,243815.939324
320.0,1694,243832.860828
286.0,1763,243850.610226
242.0,1939,243869.993282
309.0,1549,243886.223748
285.0,1527,243901.238473
53.0,958,243910.940694
79.0,1408,243924.809535
43.0,1008,243934.535266
30.0,848,243942.700875
167.0,1780,243961.071236
65.0,1366,243975.117341
155.0,1587,243990.710602
34.0,954,244000.320745
322.0,1434,244014.517462
126.0,1640,244030.753162
24.0,669,244037.519972
49.0,1268,244049.774787
83.0,1548,244064.742454
118.0,1580,244080.332273
398.0,2109,244100.897821
100.0,1623,244116.890041
189.0,1727,244134.302873
39.0,957,244143.695681
248.0,1350,244156.883468
55.0,866,244165.59894
149.0,1519,244180.561361
41.0,1128,244191.259649
51.0,821,244199.60485
31.0,953,244209.007565
14.0,388,244212.939429
32.0,837,244221.083169
45.0,974,244231.442635
74.0,1146,244243.235421
23.0,724,244250.678481
102.0,1387,244264.917207
242.0,925,244274.429686
28.0,705,244281.151301
115.0,1558,244296.951957
228.0,1965,244317.175146
310.0,1952,244337.100134
185.0,1214,244349.76914
357.0,2054,244370.267
360.0,1635,244386.895692
56.0,1230,244399.305511
264.0,1122,244410.159347
35.0,1160,244421.647606
56.0,1235,244434.155042
235.0,1061,244444.611146
39.0,803,244452.601421
322.0,1641,244468.888426
116.0,1569,244484.732559
90.0,1201,244497.036866
221.0,1926,244515.927181
337.0,1340,244529.119806
85.0,1113,244540.302516
165.0,1686,244556.606697
313.0,1496,244571.792594
96.0,1688,244588.19521
105.0,1309,244601.129939
229.0,2067,244621.64551
217.0,1814,244640.475265
61.0,1235,244652.360502
346.0,1758,244670.261088
349.0,2134,244691.912443
53.0,1386,244705.913627
110.0,1650,244722.749322
262.0,1016,244733.104717
216.0,1414,244746.875845
70.0,1562,244762.430127
69.0,1348,244775.855023
223.0,1808,244793.532458
35.0,945,244803.273412
289.0,1523,244818.762298
365.0,1583,244834.135901
231.0,1888,244852.800922
