# {"t_start": 1549017187.4410937, "env_id": "SpaceInvadersNoFrameskip-v4"} 
r,l,t
1035.0,1519,39313.006609
410.0,769,39319.849598
600.0,1189,39330.361211
915.0,1641,39344.615356
345.0,1001,39353.527529
495.0,865,39361.247792
175.0,585,39366.507456
715.0,749,39373.19884
525.0,1003,39382.019778
495.0,881,39389.641057
575.0,1144,39399.649737
305.0,633,39405.374067
225.0,509,39409.904877
730.0,901,39417.775113
380.0,851,39425.181602
600.0,1091,39434.819476
410.0,976,39443.61576
455.0,1003,39452.540879
385.0,667,39458.528222
790.0,852,39465.953807
530.0,998,39474.602412
800.0,1079,39484.100488
420.0,846,39491.704344
660.0,814,39499.042177
375.0,756,39505.827489
500.0,1005,39514.762487
215.0,590,39520.058285
845.0,1432,39532.624203
290.0,686,39538.640938
480.0,767,39545.444535
800.0,1089,39555.129524
695.0,1044,39564.529046
515.0,928,39572.834951
55.0,468,39577.046544
430.0,839,39584.55464
480.0,708,39590.748021
520.0,879,39598.423248
310.0,688,39604.465876
435.0,1005,39613.343412
730.0,1128,39623.115747
430.0,811,39630.219244
210.0,574,39635.407434
670.0,1114,39645.383487
800.0,1186,39655.860842
270.0,689,39662.049594
570.0,886,39669.929947
495.0,814,39677.082025
570.0,984,39685.613034
245.0,416,39689.261823
345.0,730,39695.79073
510.0,949,39704.02687
450.0,933,39712.113127
775.0,801,39719.226758
485.0,785,39726.249834
445.0,664,39732.180767
365.0,969,39740.673585
330.0,774,39747.419806
405.0,875,39755.183082
345.0,790,39762.290077
150.0,476,39766.524447
925.0,1772,39781.965566
455.0,857,39789.59917
300.0,580,39794.69617
295.0,513,39799.191679
805.0,1113,39808.828521
520.0,1109,39818.614709
545.0,819,39825.737323
600.0,902,39833.65713
245.0,529,39838.449419
745.0,1101,39848.121472
390.0,718,39854.410161
700.0,1018,39863.257321
495.0,987,39872.002552
325.0,722,39878.322947
545.0,1087,39887.759008
275.0,894,39895.791531
190.0,549,39900.748453
795.0,1378,39913.148159
515.0,1000,39922.031687
180.0,477,39926.355501
445.0,946,39934.610679
575.0,1005,39943.341253
350.0,750,39949.995691
225.0,814,39957.294912
275.0,567,39962.389619
130.0,395,39965.943742
600.0,1011,39974.90885
210.0,466,39979.005981
520.0,986,39987.525979
430.0,901,39995.505407
245.0,526,40000.203353
955.0,1218,40010.963981
415.0,650,40016.626723
915.0,1096,40026.133764
390.0,652,40031.954265
525.0,1092,40041.453333
970.0,1113,40051.073828
495.0,956,40059.57863
285.0,812,40066.85109
515.0,998,40075.626012
230.0,513,40080.141023
85.0,470,40084.257812
585.0,848,40091.683594
470.0,955,40100.190801
800.0,1036,40109.321697
40.0,476,40113.500586
485.0,927,40121.529386
355.0,791,40128.58192
240.0,706,40134.874985
355.0,683,40140.870004
255.0,641,40146.46145
600.0,1103,40156.219039
605.0,910,40164.220163
345.0,748,40170.748864
380.0,670,40176.561847
775.0,1191,40187.110812
545.0,914,40195.248541
395.0,748,40201.942449
280.0,514,40206.476478
120.0,420,40210.139159
290.0,699,40216.233901
600.0,1092,40225.864487
255.0,597,40231.136412
315.0,650,40236.817201
460.0,767,40243.458358
525.0,872,40251.257293
970.0,1030,40260.403232
385.0,554,40265.349066
385.0,800,40272.555206
345.0,806,40279.793087
285.0,592,40285.175565
375.0,793,40292.130061
455.0,804,40299.168706
470.0,975,40307.742071
570.0,1024,40316.703366
460.0,824,40323.902076
545.0,811,40331.011433
320.0,625,40336.577246
740.0,1132,40346.436086
420.0,786,40353.270278
620.0,728,40359.814098
180.0,621,40365.283952
550.0,907,40373.141817
510.0,864,40380.634837
575.0,841,40388.08415
465.0,713,40394.373452
250.0,587,40399.546865
485.0,1000,40408.310874
445.0,781,40415.286203
540.0,1026,40424.182365
605.0,1100,40433.678242
605.0,1056,40443.138235
285.0,565,40448.240427
365.0,688,40454.376846
525.0,1134,40464.18626
415.0,808,40471.242228
465.0,805,40478.419972
635.0,904,40486.284882
620.0,915,40494.227958
220.0,496,40498.671602
575.0,1105,40508.547137
515.0,1121,40518.379689
600.0,1066,40527.563809
525.0,919,40535.630681
465.0,819,40542.831379
560.0,1002,40551.473997
515.0,884,40559.320862
460.0,996,40568.034194
395.0,812,40575.071813
405.0,622,40580.581397
335.0,742,40587.236017
635.0,803,40594.277268
525.0,836,40601.575829
605.0,996,40610.320534
600.0,1233,40621.261303
135.0,322,40624.067979
340.0,823,40631.272145
470.0,703,40637.401258
450.0,794,40644.411334
520.0,984,40652.96586
300.0,686,40658.960118
305.0,596,40664.163135
145.0,491,40668.565974
605.0,1050,40677.720207
390.0,720,40683.973513
290.0,688,40689.99497
465.0,951,40698.388805
260.0,538,40703.129028
220.0,500,40707.497944
910.0,1169,40717.746386
515.0,960,40726.112617
355.0,916,40734.091869
350.0,836,40741.452348
545.0,942,40749.87663
545.0,917,40757.99487
270.0,586,40763.137063
600.0,985,40771.604261
270.0,534,40776.280134
480.0,843,40783.854807
315.0,701,40790.152964
345.0,688,40796.188112
575.0,1157,40806.192596
315.0,714,40812.579341
275.0,702,40818.899019
445.0,835,40826.347782
605.0,982,40835.163112
375.0,566,40840.130715
370.0,843,40847.497478
490.0,1077,40856.84074
555.0,1020,40865.863702
490.0,866,40873.338235
480.0,924,40881.504549
395.0,798,40888.638584
225.0,629,40894.321409
605.0,1067,40903.852683
305.0,780,40910.711143
325.0,714,40916.959695
435.0,684,40922.918103
545.0,926,40931.164002
490.0,748,40937.939196
305.0,677,40944.062121
325.0,637,40949.81474
490.0,871,40957.490374
250.0,642,40963.219838
485.0,1016,40972.072356
445.0,692,40978.095176
460.0,1169,40988.376545
340.0,668,40994.228829
600.0,933,41002.336975
275.0,623,41007.919349
745.0,1132,41018.038271
375.0,513,41022.625389
195.0,516,41027.324851
350.0,586,41032.631295
570.0,1156,41042.876054
540.0,985,41051.684628
515.0,816,41058.852052
570.0,1206,41069.262431
610.0,1252,41080.303324
765.0,1480,41093.67829
1145.0,1763,41109.057338
970.0,1061,41118.360098
185.0,495,41122.809542
230.0,624,41128.40659
630.0,778,41135.315035
695.0,1190,41145.644234
445.0,1046,41154.73168
370.0,764,41161.592163
305.0,584,41166.850419
695.0,1134,41176.898183
650.0,1047,41186.022407
700.0,912,41193.949397
805.0,1054,41203.286022
600.0,823,41210.40831
380.0,667,41216.211952
490.0,872,41223.931348
600.0,1350,41235.683704
465.0,898,41243.566605
600.0,991,41252.401733
520.0,996,41261.269988
605.0,988,41270.022769
315.0,803,41277.261696
540.0,1019,41286.15656
190.0,459,41290.175505
570.0,1102,41299.804213
480.0,816,41307.090826
110.0,381,41310.426909
170.0,506,41314.879786
355.0,726,41321.229685
485.0,968,41329.752525
420.0,945,41338.020382
405.0,786,41344.892354
910.0,980,41353.506886
725.0,1105,41363.323676
420.0,780,41370.133666
765.0,1311,41381.491938
315.0,745,41388.171745
155.0,630,41393.739545
280.0,640,41399.301814
380.0,757,41405.929933
205.0,629,41411.581704
410.0,761,41418.378762
550.0,1021,41427.379701
600.0,1134,41437.168724
710.0,1058,41446.629647
415.0,703,41452.962789
145.0,392,41456.48852
395.0,908,41464.63499
350.0,786,41471.565097
760.0,872,41479.185249
715.0,989,41487.834577
485.0,879,41495.680057
425.0,922,41503.771233
1050.0,1575,41517.428991
380.0,710,41523.851935
725.0,912,41531.871494
185.0,671,41537.736154
465.0,834,41545.011675
435.0,887,41552.930076
645.0,730,41559.495724
545.0,939,41567.774991
855.0,1450,41580.453104
695.0,1170,41590.788899
545.0,1030,41599.991779
350.0,705,41606.224284
300.0,661,41612.007873
440.0,673,41617.834983
575.0,957,41626.251456
310.0,601,41631.647883
790.0,1434,41644.222642
170.0,450,41648.176372
550.0,790,41655.098265
665.0,892,41662.931588
235.0,484,41667.163245
800.0,984,41675.706994
425.0,675,41681.761555
550.0,1086,41691.352086
490.0,902,41699.473323
600.0,1008,41708.373936
525.0,1089,41717.808721
645.0,916,41725.837002
675.0,1359,41737.897094
670.0,910,41746.005915
295.0,603,41751.455582
800.0,1146,41761.549506
375.0,799,41768.518672
685.0,1066,41777.858282
550.0,1012,41786.854479
470.0,771,41793.641379
540.0,910,41801.528989
625.0,1037,41810.687505
340.0,819,41818.068658
540.0,978,41826.760056
255.0,523,41831.400852
435.0,850,41838.868331
545.0,1244,41849.838006
365.0,713,41856.241755
325.0,636,41861.819309
490.0,846,41869.17971
600.0,1388,41881.318627
425.0,557,41886.301343
575.0,962,41894.670599
535.0,668,41900.585871
545.0,920,41908.67104
265.0,487,41913.02715
555.0,969,41921.628719
225.0,468,41925.870278
420.0,969,41934.501593
395.0,804,41941.556101
280.0,662,41947.346917
520.0,753,41953.908609
90.0,487,41958.312865
755.0,1178,41968.559067
650.0,985,41977.123452
310.0,617,41982.658105
370.0,738,41989.273548
300.0,657,41995.075528
725.0,1045,42004.151424
220.0,658,42009.94898
440.0,838,42017.395714
400.0,614,42022.796047
540.0,883,42030.461747
605.0,1000,42039.301835
580.0,832,42046.718066
600.0,747,42053.405501
480.0,912,42061.328277
330.0,685,42067.337483
830.0,1263,42078.409798
550.0,834,42085.808769
280.0,600,42091.144375
605.0,925,42099.069125
590.0,861,42106.613281
605.0,811,42113.767656
310.0,544,42118.512553
435.0,663,42124.312327
575.0,1234,42135.134776
600.0,1003,42143.863877
610.0,593,42149.087746
555.0,1153,42159.051331
315.0,633,42164.730811
305.0,759,42171.488683
480.0,1015,42180.585192
445.0,956,42189.090279
805.0,979,42197.766506
660.0,1814,42213.482059
700.0,906,42221.370895
250.0,620,42226.78757
760.0,964,42235.181816
690.0,1077,42244.616881
550.0,955,42252.84412
210.0,549,42257.643298
750.0,1063,42267.120692
290.0,685,42273.266997
350.0,681,42279.294971
480.0,860,42286.817641
520.0,1120,42296.604524
325.0,670,42302.606288
430.0,1060,42311.887362
295.0,687,42317.918181
400.0,794,42325.003978
470.0,849,42332.550063
395.0,908,42340.728577
230.0,555,42345.696959
495.0,921,42353.686503
525.0,802,42360.643098
600.0,939,42368.753606
745.0,911,42376.595117
715.0,991,42385.2299
455.0,1037,42394.501947
655.0,973,42403.136007
595.0,826,42410.530961
415.0,867,42418.098388
370.0,845,42425.420535
340.0,648,42431.271013
325.0,618,42436.702465
215.0,566,42441.713532
580.0,1269,42452.795525
650.0,974,42461.476553
1075.0,1196,42472.238715
805.0,1246,42483.244565
345.0,675,42489.14792
395.0,875,42496.772828
745.0,1034,42505.965794
215.0,617,42511.496056
110.0,405,42515.059783
535.0,1001,42523.760415
145.0,495,42528.0733
450.0,933,42536.459724
370.0,864,42544.197136
300.0,578,42549.374167
600.0,938,42557.521295
310.0,718,42563.755751
420.0,846,42571.118203
575.0,984,42579.913856
185.0,502,42584.40641
540.0,865,42592.064193
215.0,780,42598.893478
380.0,741,42605.362147
175.0,435,42609.167735
310.0,666,42614.969381
645.0,940,42623.096971
510.0,1191,42633.561084
430.0,912,42641.683609
575.0,829,42648.919491
285.0,636,42654.455019
175.0,566,42659.458055
290.0,536,42664.276805
545.0,704,42670.601176
270.0,572,42675.609035
1095.0,1132,42685.468682
605.0,1142,42695.536261
600.0,1104,42705.155788
435.0,826,42712.380839
470.0,761,42719.126211
175.0,711,42725.515834
660.0,943,42733.740185
550.0,878,42741.38254
210.0,617,42746.791527
900.0,1013,42755.820823
400.0,901,42763.89993
545.0,910,42771.958462
405.0,706,42778.226761
425.0,986,42786.962813
675.0,914,42795.098866
330.0,556,42799.977549
800.0,968,42808.351162
330.0,722,42814.782349
485.0,810,42821.897477
455.0,967,42830.355618
660.0,963,42838.845552
605.0,1010,42847.90889
465.0,1040,42857.260816
285.0,585,42862.441199
270.0,714,42868.709644
275.0,620,42874.120198
365.0,664,42879.983265
700.0,1150,42890.192809
315.0,740,42896.721831
490.0,1055,42905.871128
520.0,1311,42917.41677
690.0,716,42923.862564
215.0,543,42928.722657
565.0,920,42936.775008
630.0,1135,42946.705656
550.0,1249,42957.936794
325.0,772,42964.862078
470.0,756,42971.611425
175.0,491,42975.927951
525.0,890,42983.699296
890.0,1263,42994.698319
535.0,1054,43003.856047
380.0,691,43009.891923
870.0,943,43018.222129
470.0,1078,43027.720331
685.0,901,43035.561768
405.0,982,43044.265255
515.0,962,43052.693559
500.0,876,43060.295118
770.0,1043,43069.489694
550.0,1008,43078.346081
575.0,1106,43087.880416
220.0,558,43092.893869
525.0,664,43098.854646
595.0,852,43106.346686
395.0,917,43114.300435
385.0,813,43121.462642
375.0,796,43128.549289
60.0,466,43132.788958
740.0,787,43139.732687
70.0,267,43142.121296
685.0,929,43150.426679
320.0,648,43156.152618
365.0,780,43162.919277
325.0,648,43168.578793
545.0,1036,43177.693658
255.0,658,43183.540626
660.0,781,43190.548106
500.0,1063,43199.928536
455.0,894,43207.750147
600.0,1048,43216.82463
555.0,868,43224.593612
630.0,1044,43233.617082
215.0,504,43238.008747
260.0,506,43242.504946
515.0,648,43248.33752
595.0,891,43256.135658
600.0,1269,43267.198803
215.0,548,43272.118218
320.0,669,43278.022006
365.0,670,43283.870092
325.0,695,43289.979609
75.0,412,43293.677289
405.0,640,43299.383754
495.0,878,43307.033626
370.0,746,43313.574192
505.0,891,43321.506239
595.0,686,43327.527217
665.0,891,43335.246808
315.0,691,43341.333604
335.0,704,43347.642591
295.0,700,43353.771658
365.0,630,43359.275747
660.0,1032,43368.391169
360.0,694,43374.480196
325.0,646,43380.157835
465.0,742,43386.592041
320.0,715,43392.990076
525.0,944,43401.344046
715.0,938,43409.516522
270.0,677,43415.448725
250.0,528,43420.095281
615.0,643,43425.873613
650.0,1053,43435.17924
340.0,701,43441.31399
310.0,689,43447.35883
360.0,715,43453.707205
680.0,742,43460.309422
175.0,425,43464.071715
300.0,697,43470.168329
510.0,873,43477.908234
430.0,727,43484.382875
540.0,1022,43493.26351
295.0,661,43499.042921
240.0,657,43504.89711
600.0,1300,43516.193013
335.0,668,43522.058038
555.0,1068,43531.454692
255.0,729,43537.866681
160.0,501,43542.281326
310.0,713,43548.552889
290.0,642,43554.301863
230.0,523,43558.891047
450.0,903,43566.764968
585.0,1139,43576.713516
585.0,811,43583.910226
350.0,664,43589.73292
580.0,939,43597.8704
145.0,529,43602.628114
325.0,687,43608.821904
560.0,787,43615.907221
545.0,894,43623.864569
365.0,1016,43632.684241
575.0,845,43640.065352
375.0,697,43646.274418
310.0,560,43651.246384
600.0,1189,43661.517293
310.0,761,43668.222358
315.0,659,43674.128965
485.0,914,43682.114319
360.0,725,43688.456502
710.0,1109,43698.219884
440.0,771,43704.994281
490.0,757,43711.583518
445.0,840,43719.022978
375.0,723,43725.402318
275.0,798,43732.345717
700.0,1195,43742.802138
285.0,713,43749.225705
435.0,753,43756.01384
360.0,720,43762.455152
510.0,890,43770.369251
735.0,1173,43780.62138
580.0,748,43787.156845
745.0,1265,43798.303725
550.0,884,43805.995471
355.0,694,43812.062183
105.0,426,43815.807051
335.0,643,43821.530539
375.0,609,43826.914033
120.0,602,43832.174172
605.0,704,43838.293652
470.0,872,43845.980164
175.0,469,43850.208112
555.0,1233,43861.117087
550.0,810,43868.353597
495.0,997,43876.977817
575.0,1314,43888.458012
530.0,942,43896.701952
205.0,635,43902.323453
415.0,831,43909.593338
700.0,1237,43920.60938
460.0,614,43926.048519
310.0,702,43932.173918
685.0,1394,43944.382067
380.0,767,43951.120556
545.0,1282,43962.206634
540.0,900,43970.145295
545.0,840,43977.447959
575.0,954,43985.768552
545.0,1115,43995.567927
555.0,1141,44005.504213
505.0,841,44012.802994
170.0,508,44017.274753
325.0,660,44023.185563
480.0,946,44031.457326
450.0,697,44037.592259
315.0,752,44044.281601
300.0,738,44050.922778
240.0,503,44055.408505
400.0,883,44063.354077
525.0,974,44071.987889
745.0,1150,44082.298777
520.0,919,44090.516081
640.0,736,44097.006583
255.0,500,44101.428118
395.0,936,44109.638253
360.0,809,44116.959861
165.0,522,44121.709258
310.0,673,44127.724594
685.0,1330,44139.319476
310.0,793,44146.339599
540.0,995,44155.246557
215.0,542,44160.11877
480.0,966,44168.711056
600.0,977,44177.396343
310.0,645,44183.222084
455.0,914,44191.436534
485.0,802,44198.614393
440.0,939,44206.994953
445.0,984,44215.633847
710.0,1009,44224.42063
600.0,1038,44233.5984
570.0,1122,44243.459459
600.0,1153,44253.477453
295.0,777,44260.349827
685.0,784,44267.326166
195.0,562,44272.302015
315.0,698,44278.408399
420.0,899,44286.349019
440.0,814,44293.535355
315.0,741,44299.997046
460.0,928,44308.122604
240.0,579,44313.350363
390.0,729,44319.750138
570.0,1022,44328.612591
155.0,403,44332.163474
280.0,630,44337.841318
670.0,953,44346.408645
260.0,648,44352.146372
575.0,896,44359.992897
355.0,693,44366.028801
370.0,742,44372.676217
855.0,1586,44386.911678
235.0,603,44392.362596
325.0,827,44399.843744
885.0,993,44408.57822
800.0,1239,44419.276483
500.0,1050,44428.59901
180.0,484,44432.986063
635.0,1092,44442.710503
525.0,1113,44452.48381
800.0,1168,44462.57308
395.0,602,44467.891027
1060.0,1593,44481.933842
560.0,1077,44491.27188
455.0,735,44497.833511
555.0,905,44505.756914
125.0,563,44510.708091
350.0,764,44517.468988
475.0,646,44523.281594
545.0,922,44531.346591
220.0,725,44537.729246
425.0,523,44542.346027
455.0,901,44550.354042
540.0,880,44558.14461
640.0,892,44565.961125
880.0,1608,44580.130806
450.0,736,44586.721581
355.0,658,44592.506915
525.0,915,44600.49169
255.0,554,44605.298555
545.0,1102,44615.015512
720.0,1054,44624.142728
440.0,786,44630.993126
645.0,736,44637.399148
715.0,948,44645.654525
450.0,638,44651.237435
230.0,646,44656.982584
715.0,995,44665.696707
305.0,543,44670.463633
715.0,1013,44679.288219
455.0,723,44685.768336
450.0,777,44692.57663
685.0,1160,44702.681982
380.0,740,44709.286926
500.0,909,44717.393865
680.0,931,44725.737316
185.0,522,44730.511245
600.0,1398,44742.963928
600.0,1031,44752.101209
215.0,412,44755.713398
370.0,584,44760.820933
460.0,1050,44770.012499
670.0,816,44777.280408
575.0,1049,44786.417185
340.0,574,44791.440231
255.0,565,44796.516343
235.0,410,44800.190126
160.0,422,44803.982801
490.0,926,44812.07102
600.0,941,44820.18352
890.0,1825,44836.481364
160.0,485,44840.883149
550.0,947,44849.366982
510.0,1044,44858.717684
875.0,1516,44872.033122
425.0,833,44879.347049
775.0,1213,44890.07469
365.0,831,44897.355412
695.0,955,44905.710398
415.0,888,44913.545361
245.0,687,44919.584578
175.0,481,44923.823347
185.0,611,44929.227274
450.0,1043,44938.584657
380.0,725,44944.974024
690.0,1173,44955.189563
510.0,820,44962.479813
580.0,1017,44971.425838
615.0,786,44978.298627
340.0,871,44985.968379
720.0,1021,44995.000729
525.0,1370,45006.827175
255.0,832,45014.2988
715.0,1071,45023.793042
200.0,610,45029.309871
395.0,1011,45038.330802
215.0,537,45043.04392
480.0,1032,45052.002669
495.0,1130,45062.068278
600.0,1200,45072.566061
440.0,888,45080.272817
500.0,993,45089.065961
710.0,940,45097.486095
605.0,999,45106.383957
550.0,1017,45115.425629
600.0,759,45122.227066
915.0,1163,45132.551518
560.0,842,45139.875726
480.0,969,45148.368613
495.0,643,45154.197396
330.0,605,45159.686455
745.0,1104,45169.356426
580.0,902,45177.232815
170.0,412,45180.873981
460.0,1081,45190.447087
575.0,1174,45200.628387
765.0,1014,45209.546477
745.0,1087,45219.211876
515.0,1204,45229.698537
470.0,1024,45238.697281
605.0,1187,45249.257317
555.0,862,45256.853523
705.0,922,45264.88496
470.0,884,45272.751639
585.0,833,45280.050539
145.0,378,45283.384878
440.0,850,45290.732473
545.0,1173,45301.222492
540.0,962,45309.691549
320.0,774,45316.486438
190.0,584,45321.56934
600.0,1175,45331.90775
240.0,579,45337.151908
330.0,679,45343.232446
525.0,912,45351.097659
670.0,974,45359.571489
670.0,993,45368.508784
605.0,1266,45379.780318
540.0,1196,45390.253896
450.0,862,45397.767503
230.0,737,45404.242315
320.0,695,45410.526089
375.0,886,45418.31241
345.0,565,45423.295861
275.0,677,45429.183039
600.0,1023,45438.173911
630.0,1011,45446.983717
190.0,571,45451.98068
240.0,642,45457.640981
385.0,692,45463.792953
410.0,887,45471.505504
665.0,1083,45480.914938
390.0,644,45486.61996
605.0,1084,45496.069221
435.0,984,45504.629272
490.0,614,45510.065676
515.0,1036,45519.255905
415.0,915,45527.402135
650.0,866,45534.92609
385.0,752,45541.506822
385.0,744,45548.033324
485.0,1108,45557.893408
515.0,917,45566.10068
485.0,839,45573.555391
660.0,1204,45584.24363
695.0,1116,45594.206246
490.0,896,45602.084057
500.0,908,45609.980522
390.0,633,45615.474406
420.0,782,45622.504509
165.0,760,45629.201687
455.0,829,45636.398458
575.0,1083,45645.880453
750.0,1148,45655.842136
465.0,835,45663.110888
550.0,978,45671.717613
430.0,900,45679.518008
700.0,1134,45689.338627
415.0,788,45696.356787
430.0,992,45705.013535
350.0,649,45710.718023
365.0,941,45719.067834
600.0,965,45727.507039
375.0,835,45734.796576
370.0,907,45742.749197
430.0,1055,45752.188008
395.0,860,45759.88817
600.0,1098,45769.656361
630.0,965,45778.319526
420.0,976,45786.938141
205.0,526,45791.561035
580.0,980,45800.093551
525.0,934,45808.404644
295.0,632,45813.957259
715.0,1157,45824.103344
205.0,668,45830.148909
800.0,993,45839.029229
285.0,646,45844.848584
650.0,907,45853.010921
550.0,989,45861.827286
605.0,986,45870.362161
105.0,383,45873.753956
340.0,695,45879.806082
770.0,1089,45889.46581
490.0,869,45897.11918
470.0,947,45905.335313
415.0,770,45912.150716
445.0,1279,45923.403188
330.0,604,45928.695976
600.0,915,45936.71226
515.0,933,45944.956885
430.0,706,45951.198531
450.0,850,45958.571989
575.0,1012,45967.577137
355.0,685,45973.676161
330.0,684,45979.842638
450.0,893,45987.645956
770.0,1134,45997.428109
320.0,732,46003.979397
105.0,617,46009.412749
930.0,1998,46026.933458
350.0,767,46033.711282
810.0,876,46041.401932
495.0,904,46049.279137
500.0,897,46057.359601
360.0,601,46062.640348
260.0,830,46069.933872
770.0,1090,46079.275088
670.0,862,46086.946271
365.0,642,46092.569393
545.0,1092,46102.113003
500.0,1086,46111.840051
1080.0,1116,46121.82285
515.0,666,46127.693772
605.0,1177,46137.912489
165.0,539,46142.779633
270.0,526,46147.458844
410.0,681,46153.631827
740.0,1004,46162.620351
745.0,930,46170.760742
170.0,491,46175.073383
625.0,695,46181.121441
565.0,844,46188.676787
605.0,1017,46197.838086
355.0,646,46203.566401
220.0,418,46207.234123
515.0,1000,46215.881522
525.0,858,46223.451523
510.0,824,46230.833107
360.0,765,46237.671459
1200.0,1361,46249.67704
545.0,900,46257.555695
380.0,819,46264.694055
350.0,575,46269.707359
575.0,963,46278.253729
335.0,816,46285.379295
545.0,889,46293.058537
520.0,803,46300.198015
490.0,560,46305.149498
645.0,821,46312.316407
225.0,440,46316.203633
170.0,494,46320.582072
760.0,827,46327.892747
240.0,569,46333.04256
440.0,959,46341.629354
665.0,1035,46350.843221
600.0,989,46359.597387
555.0,837,46366.847635
460.0,907,46374.858027
510.0,1004,46383.760382
745.0,1177,46393.962998
315.0,582,46399.077874
745.0,1166,46409.380061
450.0,870,46417.091529
495.0,827,46424.265603
365.0,764,46430.963774
360.0,662,46436.934486
770.0,1084,46446.549689
695.0,792,46453.4937
255.0,514,46458.019935
270.0,796,46465.050807
325.0,821,46472.51628
450.0,845,46480.079152
270.0,540,46484.859889
600.0,1105,46494.36891
800.0,1191,46504.872569
465.0,788,46511.824148
485.0,1068,46521.146674
335.0,685,46527.205489
500.0,938,46535.616189
195.0,553,46540.602572
600.0,1122,46550.426296
320.0,804,46557.474962
350.0,983,46566.157519
650.0,1265,46577.429139
385.0,925,46585.52195
540.0,909,46593.426458
635.0,964,46601.921922
170.0,500,46606.370458
470.0,1069,46615.675001
310.0,804,46622.726516
505.0,787,46629.806846
465.0,938,46638.226212
885.0,1246,46649.129473
775.0,1071,46658.420586
655.0,928,46666.7431
575.0,788,46673.83191
640.0,1063,46683.340598
600.0,1012,46692.337911
925.0,1845,46708.513164
580.0,1203,46719.062186
235.0,540,46723.923625
485.0,810,46731.096804
635.0,908,46739.068207
810.0,973,46747.560542
415.0,751,46754.323052
455.0,929,46762.470214
510.0,868,46770.020641
670.0,1027,46779.123261
485.0,957,46787.739791
585.0,1102,46797.483918
455.0,953,46805.835642
525.0,866,46813.41094
550.0,881,46821.199814
915.0,1399,46833.415481
955.0,850,46840.960885
830.0,1024,46849.940308
390.0,776,46856.845339
485.0,969,46865.234869
575.0,1195,46875.573754
295.0,699,46881.66399
310.0,694,46887.888467
515.0,891,46895.788143
315.0,613,46901.158456
405.0,797,46908.171604
480.0,912,46916.250095
595.0,698,46922.51914
395.0,837,46929.890546
370.0,719,46936.167642
765.0,985,46944.873864
215.0,584,46950.138158
375.0,731,46956.552148
295.0,653,46962.30861
555.0,1136,46972.229079
455.0,864,46979.97695
450.0,753,46986.580612
750.0,1134,46996.395739
735.0,903,47004.408188
285.0,753,47011.179701
555.0,959,47019.520251
385.0,914,47027.515158
780.0,875,47035.258248
465.0,1089,47044.976421
465.0,901,47052.843455
575.0,1058,47062.045277
480.0,972,47070.572592
800.0,978,47079.243119
285.0,761,47086.084048
610.0,944,47094.545732
330.0,972,47103.09218
830.0,1104,47112.616177
380.0,849,47120.152849
895.0,919,47128.397897
700.0,826,47135.76427
470.0,906,47143.920592
605.0,1107,47153.52084
395.0,983,47162.087051
395.0,671,47168.100925
550.0,953,47176.525661
695.0,1174,47186.989373
115.0,361,47190.225651
915.0,1468,47203.015202
515.0,906,47210.952625
780.0,1332,47222.728646
340.0,737,47229.204347
390.0,800,47236.208309
975.0,1108,47246.000975
360.0,778,47252.873706
320.0,792,47259.839741
355.0,699,47266.119415
745.0,1407,47278.428936
560.0,885,47286.112139
610.0,947,47294.429461
570.0,939,47302.663249
535.0,917,47310.68275
555.0,794,47317.674861
575.0,1267,47328.768722
255.0,739,47335.241985
260.0,649,47340.956737
520.0,706,47347.268809
235.0,424,47351.023471
470.0,677,47356.97022
555.0,893,47364.678682
570.0,853,47372.274347
545.0,899,47380.311444
185.0,712,47386.663272
575.0,949,47394.926025
645.0,1001,47403.689184
540.0,1316,47415.402599
690.0,1015,47424.421045
175.0,541,47429.129456
700.0,1123,47438.922512
350.0,768,47445.784398
430.0,1221,47456.479724
415.0,1064,47465.724251
440.0,892,47473.72437
500.0,899,47481.622436
110.0,511,47486.107251
270.0,947,47494.355728
665.0,1644,47508.897715
90.0,395,47512.392799
540.0,771,47519.172567
390.0,785,47526.040872
555.0,945,47534.425246
560.0,961,47542.790703
530.0,1002,47551.480952
160.0,516,47556.102615
775.0,1201,47566.864815
395.0,859,47574.393757
430.0,901,47582.245657
305.0,744,47588.810145
605.0,934,47596.995403
445.0,849,47604.401954
470.0,899,47612.304393
415.0,843,47619.739679
545.0,939,47628.102481
265.0,829,47635.508489
605.0,1037,47644.522794
525.0,954,47652.797822
1175.0,1079,47662.370923
600.0,1072,47671.879436
410.0,817,47679.04313
700.0,1144,47689.043446
600.0,752,47695.778741
425.0,767,47702.543286
295.0,715,47708.826013
315.0,669,47714.684687
545.0,1165,47725.005231
410.0,839,47732.344033
450.0,987,47740.973955
575.0,923,47749.132736
745.0,1713,47764.091899
620.0,868,47771.777674
465.0,767,47778.677612
415.0,726,47785.064393
570.0,868,47792.634025
455.0,1223,47803.445368
675.0,1215,47814.011193
465.0,823,47821.197479
255.0,721,47827.695341
580.0,941,47836.0574
455.0,818,47843.213053
545.0,1176,47853.406337
350.0,631,47859.076362
310.0,965,47867.584829
390.0,888,47875.322879
515.0,968,47883.875527
600.0,1002,47892.669628
240.0,582,47897.772556
375.0,828,47905.108479
465.0,1013,47914.046127
515.0,883,47921.714739
805.0,1052,47930.913657
570.0,971,47939.56282
600.0,976,47948.226265
600.0,1088,47957.659968
